t/h,Elapsed Time (s),Voltage(V)
0.8925,3.21E+03,3.02629
0.892777778,3.21E+03,3.02639
0.893055556,3.22E+03,3.0262
0.893333333,3.22E+03,3.02606
0.893611111,3.22E+03,3.02573
0.893888889,3.22E+03,3.02528
0.894166667,3.22E+03,3.02572
0.894444444,3.22E+03,3.02564
0.894722222,3.22E+03,3.02545
0.895,3.22E+03,3.0262
0.895277778,3.22E+03,3.0259
0.895555556,3.22E+03,3.02557
0.895833333,3.23E+03,3.0258
0.896111111,3.23E+03,3.02514
0.896388889,3.23E+03,3.02548
0.896666667,3.23E+03,3.02491
0.896944444,3.23E+03,3.02474
0.897222222,3.23E+03,3.02544
0.8975,3.23E+03,3.02516
0.897777778,3.23E+03,3.02496
0.898055556,3.23E+03,3.02526
0.898333333,3.23E+03,3.02502
0.898611111,3.24E+03,3.02508
0.898888889,3.24E+03,3.0252
0.899166667,3.24E+03,3.02505
0.899444444,3.24E+03,3.02516
0.899722222,3.24E+03,3.02524
0.9,3.24E+03,3.02514
0.900277778,3.24E+03,3.02497
0.900555556,3.24E+03,3.02487
0.900833333,3.24E+03,3.02474
0.901111111,3.24E+03,3.02483
0.901388889,3.25E+03,3.0246
0.901666667,3.25E+03,3.02442
0.901944444,3.25E+03,3.02442
0.902222222,3.25E+03,3.02408
0.9025,3.25E+03,3.02425
0.902777778,3.25E+03,3.02498
0.903055556,3.25E+03,3.02434
0.903333333,3.25E+03,3.02423
0.903611111,3.25E+03,3.02465
0.903888889,3.25E+03,3.02415
0.904166667,3.26E+03,3.0248
0.904444444,3.26E+03,3.02426
0.904722222,3.26E+03,3.02413
0.905,3.26E+03,3.02447
0.905277778,3.26E+03,3.02453
0.905555556,3.26E+03,3.02474
0.905833333,3.26E+03,3.02474
0.906111111,3.26E+03,3.02425
0.906388889,3.26E+03,3.02557
0.906666667,3.26E+03,3.02615
0.906944444,3.27E+03,3.02635
0.907222222,3.27E+03,3.02591
0.9075,3.27E+03,3.02591
0.907777778,3.27E+03,3.02598
0.908055556,3.27E+03,3.02627
0.908333333,3.27E+03,3.02615
0.908611111,3.27E+03,3.02626
0.908888889,3.27E+03,3.02675
0.909166667,3.27E+03,3.02619
0.909444444,3.27E+03,3.02566
0.909722222,3.28E+03,3.02605
0.91,3.28E+03,3.02553
0.910277778,3.28E+03,3.02548
0.910555556,3.28E+03,3.02578
0.910833333,3.28E+03,3.0254
0.911111111,3.28E+03,3.02552
0.911388889,3.28E+03,3.02573
0.911666667,3.28E+03,3.02554
0.911944444,3.28E+03,3.02571
0.912222222,3.28E+03,3.02561
0.9125,3.29E+03,3.0252
0.912777778,3.29E+03,3.02505
0.913055556,3.29E+03,3.02521
0.913333333,3.29E+03,3.02487
0.913611111,3.29E+03,3.0252
0.913888889,3.29E+03,3.02484
0.914166667,3.29E+03,3.02493
0.914444444,3.29E+03,3.02536
0.914722222,3.29E+03,3.02497
0.915,3.29E+03,3.02507
0.915277778,3.30E+03,3.02494
0.915555556,3.30E+03,3.02526
0.915833333,3.30E+03,3.02504
0.916111111,3.30E+03,3.02509
0.916388889,3.30E+03,3.02467
0.916666667,3.30E+03,3.02474
0.916944444,3.30E+03,3.02489
0.917222222,3.30E+03,3.0246
0.9175,3.30E+03,3.02523
0.917777778,3.30E+03,3.02465
0.918055556,3.31E+03,3.02454
0.918333333,3.31E+03,3.02542
0.918611111,3.31E+03,3.02458
0.918888889,3.31E+03,3.02453
0.919166667,3.31E+03,3.02523
0.919444444,3.31E+03,3.02466
0.919722222,3.31E+03,3.02481
0.92,3.31E+03,3.02433
0.920277778,3.31E+03,3.02415
0.920555556,3.31E+03,3.02529
0.920833333,3.32E+03,3.02444
0.921111111,3.32E+03,3.02397
0.921388889,3.32E+03,3.0248
0.921666667,3.32E+03,3.02452
0.921944444,3.32E+03,3.02439
0.922222222,3.32E+03,3.02496
0.9225,3.32E+03,3.02411
0.922777778,3.32E+03,3.02436
0.923055556,3.32E+03,3.02481
0.923333333,3.32E+03,3.02443
0.923611111,3.33E+03,3.02466
0.923888889,3.33E+03,3.02442
0.924166667,3.33E+03,3.0242
0.924444444,3.33E+03,3.02454
0.924722222,3.33E+03,3.02448
0.925,3.33E+03,3.02429
0.925277778,3.33E+03,3.02466
0.925555556,3.33E+03,3.02426
0.925833333,3.33E+03,3.02369
0.926111111,3.33E+03,3.02422
0.926388889,3.34E+03,3.02344
0.926666667,3.34E+03,3.02382
0.926944444,3.34E+03,3.02397
0.927222222,3.34E+03,3.02394
0.9275,3.34E+03,3.02402
0.927777778,3.34E+03,3.02444
0.928055556,3.34E+03,3.02434
0.928333333,3.34E+03,3.02467
0.928611111,3.34E+03,3.02487
0.928888889,3.34E+03,3.02472
0.929166667,3.35E+03,3.02459
0.929444444,3.35E+03,3.02485
0.929722222,3.35E+03,3.02388
0.93,3.35E+03,3.02409
0.930277778,3.35E+03,3.02381
0.930555556,3.35E+03,3.02399
0.930833333,3.35E+03,3.02387
0.931111111,3.35E+03,3.02388
0.931388889,3.35E+03,3.02375
0.931666667,3.35E+03,3.02363
0.931944444,3.36E+03,3.0236
0.932222222,3.36E+03,3.02367
0.9325,3.36E+03,3.02352
0.932777778,3.36E+03,3.02352
0.933055556,3.36E+03,3.02384
0.933333333,3.36E+03,3.02404
0.933611111,3.36E+03,3.0233
0.933888889,3.36E+03,3.02368
0.934166667,3.36E+03,3.02298
0.934444444,3.36E+03,3.02371
0.934722222,3.37E+03,3.02328
0.935,3.37E+03,3.02332
0.935277778,3.37E+03,3.02319
0.935555556,3.37E+03,3.02373
0.935833333,3.37E+03,3.02302
0.936111111,3.37E+03,3.02305
0.936388889,3.37E+03,3.02295
0.936666667,3.37E+03,3.02305
0.936944444,3.37E+03,3.02392
0.937222222,3.37E+03,3.02354
0.9375,3.38E+03,3.02335
0.937777778,3.38E+03,3.02414
0.938055556,3.38E+03,3.02304
0.938333333,3.38E+03,3.02291
0.938611111,3.38E+03,3.02277
0.938888889,3.38E+03,3.02301
0.939166667,3.38E+03,3.02313
0.939444444,3.38E+03,3.02273
0.939722222,3.38E+03,3.0224
0.94,3.38E+03,3.02314
0.940277778,3.39E+03,3.02221
0.940555556,3.39E+03,3.02236
0.940833333,3.39E+03,3.02293
0.941111111,3.39E+03,3.02255
0.941388889,3.39E+03,3.02257
0.941666667,3.39E+03,3.023
0.941944444,3.39E+03,3.02278
0.942222222,3.39E+03,3.02315
0.9425,3.39E+03,3.02347
0.942777778,3.39E+03,3.02356
0.943055556,3.40E+03,3.02385
0.943333333,3.40E+03,3.02373
0.943611111,3.40E+03,3.02378
0.943888889,3.40E+03,3.02454
0.944166667,3.40E+03,3.02383
0.944444444,3.40E+03,3.02412
0.944722222,3.40E+03,3.02505
0.945,3.40E+03,3.025
0.945277778,3.40E+03,3.02522
0.945555556,3.40E+03,3.02584
0.945833333,3.41E+03,3.02562
0.946111111,3.41E+03,3.02633
0.946388889,3.41E+03,3.02686
0.946666667,3.41E+03,3.02697
0.946944444,3.41E+03,3.02755
0.947222222,3.41E+03,3.02732
0.9475,3.41E+03,3.02685
0.947777778,3.41E+03,3.02751
0.948055556,3.41E+03,3.02663
0.948333333,3.41E+03,3.02697
0.948611111,3.42E+03,3.02721
0.948888889,3.42E+03,3.02664
0.949166667,3.42E+03,3.02657
0.949444444,3.42E+03,3.0268
0.949722222,3.42E+03,3.02607
0.95,3.42E+03,3.0262
0.950277778,3.42E+03,3.02594
0.950555556,3.42E+03,3.02582
0.950833333,3.42E+03,3.02638
0.951111111,3.42E+03,3.0259
0.951388889,3.43E+03,3.02596
0.951666667,3.43E+03,3.02648
0.951944444,3.43E+03,3.02596
0.952222222,3.43E+03,3.02621
0.9525,3.43E+03,3.02601
0.952777778,3.43E+03,3.02588
0.953055556,3.43E+03,3.02663
0.953333333,3.43E+03,3.02639
0.953611111,3.43E+03,3.02585
0.953888889,3.43E+03,3.02667
0.954166667,3.44E+03,3.02557
0.954444444,3.44E+03,3.02536
0.954722222,3.44E+03,3.02555
0.955,3.44E+03,3.02567
0.955277778,3.44E+03,3.02626
0.955555556,3.44E+03,3.02611
0.955833333,3.44E+03,3.02579
0.956111111,3.44E+03,3.02645
0.956388889,3.44E+03,3.02572
0.956666667,3.44E+03,3.02563
0.956944444,3.45E+03,3.02612
0.957222222,3.45E+03,3.02606
0.9575,3.45E+03,3.02633
0.957777778,3.45E+03,3.02638
0.958055556,3.45E+03,3.02576
0.958333333,3.45E+03,3.02686
0.958611111,3.45E+03,3.02593
0.958888889,3.45E+03,3.02568
0.959166667,3.45E+03,3.02594
0.959444444,3.45E+03,3.02562
0.959722222,3.46E+03,3.02556
0.96,3.46E+03,3.02583
0.960277778,3.46E+03,3.02552
0.960555556,3.46E+03,3.02614
0.960833333,3.46E+03,3.02605
0.961111111,3.46E+03,3.02567
0.961388889,3.46E+03,3.02624
0.961666667,3.46E+03,3.0261
0.961944444,3.46E+03,3.02521
0.962222222,3.46E+03,3.02565
0.9625,3.47E+03,3.02508
0.962777778,3.47E+03,3.02492
0.963055556,3.47E+03,3.02524
0.963333333,3.47E+03,3.02497
0.963611111,3.47E+03,3.02483
0.963888889,3.47E+03,3.02494
0.964166667,3.47E+03,3.02468
0.964444444,3.47E+03,3.02537
0.964722222,3.47E+03,3.025
0.965,3.47E+03,3.02429
0.965277778,3.48E+03,3.02517
0.965555556,3.48E+03,3.02453
0.965833333,3.48E+03,3.02396
0.966111111,3.48E+03,3.02444
0.966388889,3.48E+03,3.02369
0.966666667,3.48E+03,3.0237
0.966944444,3.48E+03,3.02356
0.967222222,3.48E+03,3.02353
0.9675,3.48E+03,3.02381
0.967777778,3.48E+03,3.02408
0.968055556,3.49E+03,3.02376
0.968333333,3.49E+03,3.02436
0.968611111,3.49E+03,3.02381
0.968888889,3.49E+03,3.02351
0.969166667,3.49E+03,3.02377
0.969444444,3.49E+03,3.02349
0.969722222,3.49E+03,3.02366
0.97,3.49E+03,3.02392
0.970277778,3.49E+03,3.02341
0.970555556,3.49E+03,3.02389
0.970833333,3.50E+03,3.02369
0.971111111,3.50E+03,3.02299
0.971388889,3.50E+03,3.02276
0.971666667,3.50E+03,3.02344
0.971944444,3.50E+03,3.02372
0.972222222,3.50E+03,3.02378
0.9725,3.50E+03,3.02309
0.972777778,3.50E+03,3.02283
0.973055556,3.50E+03,3.02288
0.973333333,3.50E+03,3.02298
0.973611111,3.51E+03,3.02265
0.973888889,3.51E+03,3.02292
0.974166667,3.51E+03,3.02288
0.974444444,3.51E+03,3.02263
0.974722222,3.51E+03,3.02266
0.975,3.51E+03,3.02412
0.975277778,3.51E+03,3.02356
0.975555556,3.51E+03,3.02309
0.975833333,3.51E+03,3.02307
0.976111111,3.51E+03,3.02318
0.976388889,3.52E+03,3.02287
0.976666667,3.52E+03,3.02326
0.976944444,3.52E+03,3.02286
0.977222222,3.52E+03,3.02247
0.9775,3.52E+03,3.02272
0.977777778,3.52E+03,3.02267
0.978055556,3.52E+03,3.02233
0.978333333,3.52E+03,3.02264
0.978611111,3.52E+03,3.02205
0.978888889,3.52E+03,3.02234
0.979166667,3.53E+03,3.02257
0.979444444,3.53E+03,3.02226
0.979722222,3.53E+03,3.02265
0.98,3.53E+03,3.02266
0.980277778,3.53E+03,3.02221
0.980555556,3.53E+03,3.02306
0.980833333,3.53E+03,3.02221
0.981111111,3.53E+03,3.02208
0.981388889,3.53E+03,3.02355
0.981666667,3.53E+03,3.02314
0.981944444,3.54E+03,3.02268
0.982222222,3.54E+03,3.02347
0.9825,3.54E+03,3.02245
0.982777778,3.54E+03,3.02285
0.983055556,3.54E+03,3.02328
0.983333333,3.54E+03,3.02258
0.983611111,3.54E+03,3.02266
0.983888889,3.54E+03,3.023
0.984166667,3.54E+03,3.02273
0.984444444,3.54E+03,3.02309
0.984722222,3.55E+03,3.02285
0.985,3.55E+03,3.02293
0.985277778,3.55E+03,3.02321
0.985555556,3.55E+03,3.02294
0.985833333,3.55E+03,3.0221
0.986111111,3.55E+03,3.02306
0.986388889,3.55E+03,3.02244
0.986666667,3.55E+03,3.02278
0.986944444,3.55E+03,3.02273
0.987222222,3.55E+03,3.02213
0.9875,3.56E+03,3.02228
0.987777778,3.56E+03,3.02248
0.988055556,3.56E+03,3.02198
0.988333333,3.56E+03,3.02246
0.988611111,3.56E+03,3.0225
0.988888889,3.56E+03,3.02198
0.989166667,3.56E+03,3.02271
0.989444444,3.56E+03,3.02211
0.989722222,3.56E+03,3.02196
0.99,3.56E+03,3.02221
0.990277778,3.57E+03,3.02175
0.990555556,3.57E+03,3.02219
0.990833333,3.57E+03,3.02186
0.991111111,3.57E+03,3.02183
0.991388889,3.57E+03,3.02224
0.991666667,3.57E+03,3.02193
0.991944444,3.57E+03,3.0213
0.992222222,3.57E+03,3.02188
0.9925,3.57E+03,3.02083
0.992777778,3.57E+03,3.02092
0.993055556,3.58E+03,3.02105
0.993333333,3.58E+03,3.02115
0.993611111,3.58E+03,3.02128
0.993888889,3.58E+03,3.02095
0.994166667,3.58E+03,3.0204
0.994444444,3.58E+03,3.02105
0.994722222,3.58E+03,3.02034
0.995,3.58E+03,3.02031
0.995277778,3.58E+03,3.02139
0.995555556,3.58E+03,3.02066
0.995833333,3.59E+03,3.02049
0.996111111,3.59E+03,3.02112
0.996388889,3.59E+03,3.02069
0.996666667,3.59E+03,3.02042
0.996944444,3.59E+03,3.02018
0.997222222,3.59E+03,3.02021
0.9975,3.59E+03,3.02005
0.997777778,3.59E+03,3.02007
0.998055556,3.59E+03,3.01946
0.998333333,3.59E+03,3.02001
0.998611111,3.60E+03,3.01958
0.998888889,3.60E+03,3.01998
0.999166667,3.60E+03,3.01993
0.999444444,3.60E+03,3.01996
0.999722222,3.60E+03,3.02001
1,3.60E+03,3.01998
1.000277778,3.60E+03,3.01985
1.000555556,3.60E+03,3.01986
1.000833333,3.60E+03,3.01985
1.001111111,3.60E+03,3.01994
1.001388889,3.61E+03,3.02016
1.001666667,3.61E+03,3.02028
1.001944444,3.61E+03,3.01952
1.002222222,3.61E+03,3.01983
1.0025,3.61E+03,3.01957
1.002777778,3.61E+03,3.01978
1.003055556,3.61E+03,3.01933
1.003333333,3.61E+03,3.01917
1.003611111,3.61E+03,3.0194
1.003888889,3.61E+03,3.01895
1.004166667,3.62E+03,3.01886
1.004444444,3.62E+03,3.01904
1.004722222,3.62E+03,3.01895
1.005,3.62E+03,3.01943
1.005277778,3.62E+03,3.01901
1.005555556,3.62E+03,3.01855
1.005833333,3.62E+03,3.01904
1.006111111,3.62E+03,3.01861
1.006388889,3.62E+03,3.01901
1.006666667,3.62E+03,3.01934
1.006944444,3.62E+03,3.01854
1.007222222,3.63E+03,3.01889
1.0075,3.63E+03,3.01851
1.007777778,3.63E+03,3.0182
1.008055556,3.63E+03,3.0184
1.008333333,3.63E+03,3.01838
1.008611111,3.63E+03,3.01796
1.008888889,3.63E+03,3.01829
1.009166667,3.63E+03,3.01797
1.009444444,3.63E+03,3.01781
1.009722222,3.63E+03,3.01814
1.01,3.64E+03,3.01787
1.010277778,3.64E+03,3.01768
1.010555556,3.64E+03,3.01802
1.010833333,3.64E+03,3.01774
1.011111111,3.64E+03,3.01801
1.011388889,3.64E+03,3.01807
1.011666667,3.64E+03,3.0178
1.011944444,3.64E+03,3.01801
1.012222222,3.64E+03,3.01764
1.0125,3.65E+03,3.01791
1.012777778,3.65E+03,3.01742
1.013055556,3.65E+03,3.01717
1.013333333,3.65E+03,3.01729
1.013611111,3.65E+03,3.01666
1.013888889,3.65E+03,3.01718
1.014166667,3.65E+03,3.01709
1.014444444,3.65E+03,3.01735
1.014722222,3.65E+03,3.01724
1.015,3.65E+03,3.01773
1.015277778,3.66E+03,3.01811
1.015555556,3.66E+03,3.01828
1.015833333,3.66E+03,3.018
1.016111111,3.66E+03,3.01831
1.016388889,3.66E+03,3.01823
1.016666667,3.66E+03,3.01874
1.016944444,3.66E+03,3.0182
1.017222222,3.66E+03,3.0184
1.0175,3.66E+03,3.01828
1.017777778,3.66E+03,3.01813
1.018055556,3.67E+03,3.01794
1.018333333,3.67E+03,3.01852
1.018611111,3.67E+03,3.01813
1.018888889,3.67E+03,3.01769
1.019166667,3.67E+03,3.01775
1.019444444,3.67E+03,3.01804
1.019722222,3.67E+03,3.01755
1.02,3.67E+03,3.018
1.020277778,3.67E+03,3.01778
1.020555556,3.67E+03,3.01744
1.020833333,3.67E+03,3.01801
1.021111111,3.68E+03,3.01784
1.021388889,3.68E+03,3.01748
1.021666667,3.68E+03,3.01771
1.021944444,3.68E+03,3.01719
1.022222222,3.68E+03,3.01711
1.0225,3.68E+03,3.01748
1.022777778,3.68E+03,3.01768
1.023055556,3.68E+03,3.0171
1.023333333,3.68E+03,3.0179
1.023611111,3.69E+03,3.01746
1.023888889,3.69E+03,3.01778
1.024166667,3.69E+03,3.0178
1.024444444,3.69E+03,3.01808
1.024722222,3.69E+03,3.01776
1.025,3.69E+03,3.01773
1.025277778,3.69E+03,3.01746
1.025555556,3.69E+03,3.01781
1.025833333,3.69E+03,3.017
1.026111111,3.69E+03,3.01786
1.026388889,3.70E+03,3.01709
1.026666667,3.70E+03,3.01659
1.026944444,3.70E+03,3.01744
1.027222222,3.70E+03,3.01714
1.0275,3.70E+03,3.01615
1.027777778,3.70E+03,3.0172
1.028055556,3.70E+03,3.01657
1.028333333,3.70E+03,3.01665
1.028611111,3.70E+03,3.01715
1.028888889,3.70E+03,3.01637
1.029166667,3.71E+03,3.01704
1.029444444,3.71E+03,3.01687
1.029722222,3.71E+03,3.01706
1.03,3.71E+03,3.01752
1.030277778,3.71E+03,3.01691
1.030555556,3.71E+03,3.01659
1.030833333,3.71E+03,3.01671
1.031111111,3.71E+03,3.01626
1.031388889,3.71E+03,3.01638
1.031666667,3.71E+03,3.01572
1.031944444,3.71E+03,3.01549
1.032222222,3.72E+03,3.01613
1.0325,3.72E+03,3.01574
1.032777778,3.72E+03,3.01576
1.033055556,3.72E+03,3.01641
1.033333333,3.72E+03,3.01607
1.033611111,3.72E+03,3.01557
1.033888889,3.72E+03,3.01592
1.034166667,3.72E+03,3.01539
1.034444444,3.72E+03,3.01586
1.034722222,3.72E+03,3.0154
1.035,3.73E+03,3.01521
1.035277778,3.73E+03,3.01573
1.035555556,3.73E+03,3.015
1.035833333,3.73E+03,3.01519
1.036111111,3.73E+03,3.01538
1.036388889,3.73E+03,3.01489
1.036666667,3.73E+03,3.01555
1.036944444,3.73E+03,3.01499
1.037222222,3.73E+03,3.01482
1.0375,3.74E+03,3.01536
1.037777778,3.74E+03,3.01532
1.038055556,3.74E+03,3.01483
1.038333333,3.74E+03,3.01507
1.038611111,3.74E+03,3.01457
1.038888889,3.74E+03,3.01457
1.039166667,3.74E+03,3.01442
1.039444444,3.74E+03,3.01481
1.039722222,3.74E+03,3.0143
1.04,3.74E+03,3.01394
1.040277778,3.75E+03,3.01417
1.040555556,3.75E+03,3.01431
1.040833333,3.75E+03,3.01402
1.041111111,3.75E+03,3.0144
1.041388889,3.75E+03,3.0141
1.041666667,3.75E+03,3.01406
1.041944444,3.75E+03,3.01428
1.042222222,3.75E+03,3.01455
1.0425,3.75E+03,3.01389
1.042777778,3.75E+03,3.01434
1.043055556,3.76E+03,3.01419
1.043333333,3.76E+03,3.01421
1.043611111,3.76E+03,3.01434
1.043888889,3.76E+03,3.01442
1.044166667,3.76E+03,3.01427
1.044444444,3.76E+03,3.01393
1.044722222,3.76E+03,3.01382
1.045,3.76E+03,3.01436
1.045277778,3.76E+03,3.01364
1.045555556,3.76E+03,3.01374
1.045833333,3.76E+03,3.01424
1.046111111,3.77E+03,3.01381
1.046388889,3.77E+03,3.0136
1.046666667,3.77E+03,3.01396
1.046944444,3.77E+03,3.01356
1.047222222,3.77E+03,3.01414
1.0475,3.77E+03,3.01385
1.047777778,3.77E+03,3.01421
1.048055556,3.77E+03,3.01407
1.048333333,3.77E+03,3.01379
1.048611111,3.78E+03,3.01397
1.048888889,3.78E+03,3.01374
1.049166667,3.78E+03,3.01371
1.049444444,3.78E+03,3.01405
1.049722222,3.78E+03,3.01398
1.05,3.78E+03,3.01392
1.050277778,3.78E+03,3.01406
1.050555556,3.78E+03,3.0141
1.050833333,3.78E+03,3.01375
1.051111111,3.78E+03,3.01391
1.051388889,3.79E+03,3.01419
1.051666667,3.79E+03,3.01427
1.051944444,3.79E+03,3.01432
1.052222222,3.79E+03,3.01392
1.0525,3.79E+03,3.01438
1.052777778,3.79E+03,3.0142
1.053055556,3.79E+03,3.01371
1.053333333,3.79E+03,3.01447
1.053611111,3.79E+03,3.0139
1.053888889,3.79E+03,3.01423
1.054166667,3.80E+03,3.01385
1.054444444,3.80E+03,3.0136
1.054722222,3.80E+03,3.01366
1.055,3.80E+03,3.01357
1.055277778,3.80E+03,3.0135
1.055555556,3.80E+03,3.01362
1.055833333,3.80E+03,3.01306
1.056111111,3.80E+03,3.0136
1.056388889,3.80E+03,3.0133
1.056666667,3.80E+03,3.0133
1.056944444,3.80E+03,3.01329
1.057222222,3.81E+03,3.01357
1.0575,3.81E+03,3.01341
1.057777778,3.81E+03,3.0135
1.058055556,3.81E+03,3.01346
1.058333333,3.81E+03,3.01328
1.058611111,3.81E+03,3.01352
1.058888889,3.81E+03,3.01308
1.059166667,3.81E+03,3.01388
1.059444444,3.81E+03,3.01348
1.059722222,3.81E+03,3.01275
1.06,3.82E+03,3.01366
1.060277778,3.82E+03,3.01326
1.060555556,3.82E+03,3.01286
1.060833333,3.82E+03,3.01323
1.061111111,3.82E+03,3.01326
1.061388889,3.82E+03,3.0132
1.061666667,3.82E+03,3.01268
1.061944444,3.82E+03,3.01256
1.062222222,3.82E+03,3.01287
1.0625,3.83E+03,3.01236
1.062777778,3.83E+03,3.01286
1.063055556,3.83E+03,3.01276
1.063333333,3.83E+03,3.0127
1.063611111,3.83E+03,3.01277
1.063888889,3.83E+03,3.0127
1.064166667,3.83E+03,3.01287
1.064444444,3.83E+03,3.01307
1.064722222,3.83E+03,3.01302
1.065,3.83E+03,3.01272
1.065277778,3.84E+03,3.0129
1.065555556,3.84E+03,3.01288
1.065833333,3.84E+03,3.01261
1.066111111,3.84E+03,3.01256
1.066388889,3.84E+03,3.01232
1.066666667,3.84E+03,3.01287
1.066944444,3.84E+03,3.01268
1.067222222,3.84E+03,3.01221
1.0675,3.84E+03,3.0129
1.067777778,3.84E+03,3.01216
1.068055556,3.85E+03,3.01166
1.068333333,3.85E+03,3.01199
1.068611111,3.85E+03,3.01138
1.068888889,3.85E+03,3.01177
1.069166667,3.85E+03,3.01158
1.069444444,3.85E+03,3.01135
1.069722222,3.85E+03,3.01191
1.07,3.85E+03,3.01175
1.070277778,3.85E+03,3.01213
1.070555556,3.85E+03,3.01205
1.070833333,3.85E+03,3.0116
1.071111111,3.86E+03,3.01243
1.071388889,3.86E+03,3.01208
1.071666667,3.86E+03,3.0118
1.071944444,3.86E+03,3.01214
1.072222222,3.86E+03,3.0119
1.0725,3.86E+03,3.01215
1.072777778,3.86E+03,3.01203
1.073055556,3.86E+03,3.0122
1.073333333,3.86E+03,3.01201
1.073611111,3.87E+03,3.01205
1.073888889,3.87E+03,3.01173
1.074166667,3.87E+03,3.01229
1.074444444,3.87E+03,3.01211
1.074722222,3.87E+03,3.01173
1.075,3.87E+03,3.01255
1.075277778,3.87E+03,3.0122
1.075555556,3.87E+03,3.01197
1.075833333,3.87E+03,3.01222
1.076111111,3.87E+03,3.01231
1.076388889,3.88E+03,3.01203
1.076666667,3.88E+03,3.01143
1.076944444,3.88E+03,3.01145
1.077222222,3.88E+03,3.0123
1.0775,3.88E+03,3.01195
1.077777778,3.88E+03,3.01138
1.078055556,3.88E+03,3.01202
1.078333333,3.88E+03,3.01122
1.078611111,3.88E+03,3.01163
1.078888889,3.88E+03,3.01152
1.079166667,3.89E+03,3.0114
1.079444444,3.89E+03,3.01154
1.079722222,3.89E+03,3.01107
1.08,3.89E+03,3.01097
1.080277778,3.89E+03,3.01139
1.080555556,3.89E+03,3.01068
1.080833333,3.89E+03,3.01186
1.081111111,3.89E+03,3.01225
1.081388889,3.89E+03,3.01254
1.081666667,3.89E+03,3.01238
1.081944444,3.89E+03,3.01233
1.082222222,3.90E+03,3.01235
1.0825,3.90E+03,3.01258
1.082777778,3.90E+03,3.01214
1.083055556,3.90E+03,3.01262
1.083333333,3.90E+03,3.0121
1.083611111,3.90E+03,3.01212
1.083888889,3.90E+03,3.01212
1.084166667,3.90E+03,3.01226
1.084444444,3.90E+03,3.01216
1.084722222,3.90E+03,3.01228
1.085,3.91E+03,3.01198
1.085277778,3.91E+03,3.01255
1.085555556,3.91E+03,3.01177
1.085833333,3.91E+03,3.01163
1.086111111,3.91E+03,3.01219
1.086388889,3.91E+03,3.01231
1.086666667,3.91E+03,3.01136
1.086944444,3.91E+03,3.01201
1.087222222,3.91E+03,3.01188
1.0875,3.92E+03,3.01178
1.087777778,3.92E+03,3.01183
1.088055556,3.92E+03,3.01128
1.088333333,3.92E+03,3.01234
1.088611111,3.92E+03,3.01189
1.088888889,3.92E+03,3.01111
1.089166667,3.92E+03,3.01181
1.089444444,3.92E+03,3.01144
1.089722222,3.92E+03,3.01159
1.09,3.92E+03,3.01144
1.090277778,3.93E+03,3.01122
1.090555556,3.93E+03,3.01173
1.090833333,3.93E+03,3.01137
1.091111111,3.93E+03,3.01111
1.091388889,3.93E+03,3.01213
1.091666667,3.93E+03,3.01122
1.091944444,3.93E+03,3.01097
1.092222222,3.93E+03,3.01155
1.0925,3.93E+03,3.01126
1.092777778,3.93E+03,3.01075
1.093055556,3.94E+03,3.01121
1.093333333,3.94E+03,3.01109
1.093611111,3.94E+03,3.01138
1.093888889,3.94E+03,3.0104
1.094166667,3.94E+03,3.01051
1.094444444,3.94E+03,3.01112
1.094722222,3.94E+03,3.01037
1.095,3.94E+03,3.01047
1.095277778,3.94E+03,3.01111
1.095555556,3.94E+03,3.01015
1.095833333,3.94E+03,3.01035
1.096111111,3.95E+03,3.01074
1.096388889,3.95E+03,3.01042
1.096666667,3.95E+03,3.01094
1.096944444,3.95E+03,3.01046
1.097222222,3.95E+03,3.01031
1.0975,3.95E+03,3.01051
1.097777778,3.95E+03,3.00957
1.098055556,3.95E+03,3.01064
1.098333333,3.95E+03,3.00987
1.098611111,3.96E+03,3.00977
1.098888889,3.96E+03,3.01022
1.099166667,3.96E+03,3.01024
1.099444444,3.96E+03,3.00978
1.099722222,3.96E+03,3.0098
1.1,3.96E+03,3.00975
1.100277778,3.96E+03,3.01
1.100555556,3.96E+03,3.0098
1.100833333,3.96E+03,3.00915
1.101111111,3.96E+03,3.00993
1.101388889,3.97E+03,3.00994
1.101666667,3.97E+03,3.00915
1.101944444,3.97E+03,3.01004
